AAAAA|120|20120517|20120517
00000|00070135201204001|01071213802740744|00053077090132135640|20120517112011|Versao: 1.1.6.0|00070135000123|PORTANTE & PORTANTE LTDA|9241|S|19940519|201204|51467,96|0,000|1,00|A|0||51467,96|0,00
01000|01071213802741961|3547,56|0,00|0,00|3547,56|20120521|20120521|3547,56
01500|201101|38879,20
01501|201101|38879,20
01502|201101|0,00
01500|201102|45532,29
01501|201102|45532,29
01502|201102|0,00
01500|201103|54848,49
01501|201103|54848,49
01502|201103|0,00
01500|201104|29249,88
01501|201104|29249,88
01502|201104|0,00
01500|201105|36863,95
01501|201105|36863,95
01502|201105|0,00
01500|201106|37908,15
01501|201106|37908,15
01502|201106|0,00
01500|201107|56735,33
01501|201107|56735,33
01502|201107|0,00
01500|201108|40496,74
01501|201108|40496,74
01502|201108|0,00
01500|201109|44359,09
01501|201109|44359,09
01502|201109|0,00
01500|201110|34681,04
01501|201110|34681,04
01502|201110|0,00
01500|201111|36658,10
01501|201111|36658,10
01502|201111|0,00
01500|201112|28651,35
01501|201112|28651,35
01502|201112|0,00
01500|201201|44046,39
01501|201201|44046,39
01502|201201|0,00
01500|201202|61462,48
01501|201202|61462,48
01502|201202|0,00
01500|201203|25145,75
01501|201203|25145,75
01502|201203|0,00
02000|476258,25|484863,61|182122,58|476258,25|484863,61|||484863,61|484863,61|0,00|0,00
03000|00070135000123|TO|9241|51467,96|1,00|1800000,00|0||
03100|01|50673,96
03110|||50673,96|0|0|0|0|0|0|0|0|6,840|3466,10|0,950|481,40|0,310|157,08|2,330|1180,70|2,750|1393,56|||0,270|136,81|||0,230|116,55|0,03|5
03100|10|794,00
03110|||794,00|0|0|0|0|0|0|0|0|10,260|81,46|1,430|11,35|0,430|3,41|||4,070|32,33|||0,480|3,81|3,500|27,79|0,350|2,77|0,02|5
04000|1001|140,62||||||
04000|1002|160,49||||||
04000|1004|492,75||||||
04000|1005|119,32||||||
04000|1006|1425,89||||||
04000|1008|0,00||||||
04000|1007|1180,70|||||TO|
04000|1010|27,79||||||9241
99999|62
00000|00084989201204001|01071213806799174|00212081584998189764|20120517173427|Versao: 1.1.6.0|00084989000169|AUGUSTO TOMASI|9385|S|19940608|201204|41653,60|0,000|1,00|A|0||41653,60|0,00
01000|01071213806799310|2480,70|0,00|0,00|2480,70|20120521|20120521|2480,70
01500|201101|71260,90
01501|201101|71260,90
01502|201101|0,00
01500|201102|59310,67
01501|201102|59310,67
01502|201102|0,00
01500|201103|69575,67
01501|201103|69575,67
01502|201103|0,00
01500|201104|57739,81
01501|201104|57739,81
01502|201104|0,00
01500|201105|77493,54
01501|201105|77493,54
01502|201105|0,00
01500|201106|82429,61
01501|201106|82429,61
01502|201106|0,00
01500|201107|71352,58
01501|201107|71352,58
01502|201107|0,00
01500|201108|60153,78
01501|201108|60153,78
01502|201108|0,00
01500|201109|57349,72
01501|201109|57349,72
01502|201109|0,00
01500|201110|57528,42
01501|201110|57528,42
01502|201110|0,00
01500|201111|66333,26
01501|201111|66333,26
01502|201111|0,00
01500|201112|91377,90
01501|201112|91377,90
01502|201112|0,00
01500|201201|74110,33
01501|201201|74110,33
01502|201201|0,00
01500|201202|57179,22
01501|201202|57179,22
01502|201202|0,00
01500|201203|61134,30
01501|201203|61134,30
01502|201203|0,00
02000|814182,47|821905,86|234077,45|814182,47|821905,86|||821905,86|821905,86|0,00|0,00
03000|00084989000169|TO|9385|41653,60|1,00|1800000,00|0||
03100|02|35545,60
03110|||35545,60|0|0|5|0|0|0|0|0|5,020|1784,39|1,050|373,22|0,350|124,40|0,000|0,00|3,020|1073,51|||0,350|124,40|||0,250|88,86|0,04|5
03100|10|6108,00
03110|||6108,00|0|0|0|0|0|0|0|0|11,400|696,31|1,580|96,50|0,520|31,76|||4,520|276,10|||0,530|32,37|3,870|236,37|0,380|23,21|0,02|5
04000|1001|156,77||||||
04000|1002|156,16||||||
04000|1004|469,72||||||
04000|1005|112,07||||||
04000|1006|1349,61||||||
04000|1008|0,00||||||
04000|1010|236,37||||||9385
99999|61
00000|00108003201204001|01071213801205578|00272104688084403219|20120517093840|Versao: 1.1.6.0|00108003000143|JARBAS PEREIRA MARINS|0197|S|19940708|201204|13859,83|0,000|1,00|A|0||13859,83|0,00
01000|01071213801205691|381,27|0,00|0,00|381,27|20120521|20120521|381,27
01500|201101|12131,71
01501|201101|12131,71
01502|201101|0,00
01500|201102|12031,39
01501|201102|12031,39
01502|201102|0,00
01500|201103|16049,33
01501|201103|16049,33
01502|201103|0,00
01500|201104|12970,24
01501|201104|12970,24
01502|201104|0,00
01500|201105|11309,42
01501|201105|11309,42
01502|201105|0,00
01500|201106|11147,10
01501|201106|11147,10
01502|201106|0,00
01500|201107|14447,80
01501|201107|14447,80
01502|201107|0,00
01500|201108|16538,50
01501|201108|16538,50
01502|201108|0,00
01500|201109|15309,01
01501|201109|15309,01
01502|201109|0,00
01500|201110|10780,12
01501|201110|10780,12
01502|201110|0,00
01500|201111|19502,99
01501|201111|19502,99
01502|201111|0,00
01500|201112|25530,17
01501|201112|25530,17
01502|201112|0,00
01500|201201|10231,39
01501|201201|10231,39
01502|201201|0,00
01500|201202|11225,38
01501|201202|11225,38
01502|201202|0,00
01500|201203|16077,05
01501|201203|16077,05
01502|201203|0,00
02000|175069,17|177747,78|51393,65|175069,17|177747,78|||177747,78|177747,78|0,00|0,00
03000|00108003000143|TO|0197|13859,83|1,00|1800000,00|0||
03100|01|10,00
03110|||10,00|0|0|0|0|0|0|0|0|4,000|0,40|0,000|0,00|0,000|0,00|1,250|0,12|2,750|0,28|||0,000|0,00|||0,000|0,00|0,01|5
03100|02|13849,83
03110|||13849,83|0|0|5|0|0|0|0|0|2,750|380,87|0,000|0,00|0,000|0,00|0,000|0,00|2,750|380,87|||0,000|0,00|||0,000|0,00|0,00|5
04000|1001|0,00||||||
04000|1002|0,00||||||
04000|1004|0,00||||||
04000|1005|0,00||||||
04000|1006|381,15||||||
04000|1008|0,00||||||
04000|1007|0,12|||||TO|
99999|61
00000|00133124201204001|01071213800197601|00028139813129624009|20120517081520|Versao: 1.1.6.0|00133124000145|ARMARINHOS E PAPELARIA GLORIA LTDA|9241|S|19821025|201204|60792,19|0,000|1,00|A|0||60792,19|0,00
01000|01071213800202044|4795,71|0,00|0,00|4795,71|20120521|20120521|4795,71
01500|201101|152747,91
01501|201101|152747,91
01502|201101|0,00
01500|201102|80587,36
01501|201102|80587,36
01502|201102|0,00
01500|201103|64390,80
01501|201103|64390,80
01502|201103|0,00
01500|201104|62969,13
01501|201104|62969,13
01502|201104|0,00
01500|201105|53997,05
01501|201105|53997,05
01502|201105|0,00
01500|201106|51266,80
01501|201106|51266,80
01502|201106|0,00
01500|201107|64446,41
01501|201107|64446,41
01502|201107|0,00
01500|201108|100985,54
01501|201108|100985,54
01502|201108|0,00
01500|201109|54357,26
01501|201109|54357,26
01502|201109|0,00
01500|201110|50576,40
01501|201110|50576,40
01502|201110|0,00
01500|201111|94855,95
01501|201111|94855,95
01502|201111|0,00
01500|201112|116357,79
01501|201112|116357,79
01502|201112|0,00
01500|201201|195000,75
01501|201201|195000,75
01502|201201|0,00
01500|201202|84692,35
01501|201202|84692,35
01502|201202|0,00
01500|201203|64736,60
01501|201203|64736,60
01502|201203|0,00
02000|994242,03|947538,40|405221,89|994242,03|947538,40|||947538,40|947538,40|0,00|0,00
03000|00133124000145|TO|9241|60792,19|1,00|1800000,00|0||
03100|01|52356,35
03110|||52356,35|0|0|0|0|0|0|0|0|8,280|4335,11|1,150|602,09|0,380|198,95|2,820|1476,44|3,280|1717,32|||0,380|198,95|||0,270|141,36|0,04|5
03100|02|8435,84
03110|||8435,84|0|0|5|0|0|0|0|0|5,460|460,60|1,150|97,01|0,380|32,05|0,000|0,00|3,280|276,72|||0,380|32,05|||0,270|22,77|0,03|5
04000|1001|231,00||||||
04000|1002|231,00||||||
04000|1004|699,10||||||
04000|1005|164,13||||||
04000|1006|1994,04||||||
04000|1008|0,00||||||
04000|1007|1476,44|||||TO|
99999|61
00000|00136510201204001|01071213805548330|00058137016564510648|20120517155627|Versao: 1.1.6.0|00136510000190|FRANCISCO DAS CHAGAS MOURA COSTA|9685|S|19940807|201204|10165,00|0,000|1,00|A|0||10165,00|0,00
01000|01071213805550636|609,90|0,00|0,00|609,90|20120522|20120522|609,90
01500|201101|9877,70
01501|201101|9877,70
01502|201101|0,00
01500|201102|10802,00
01501|201102|10802,00
01502|201102|0,00
01500|201103|4302,00
01501|201103|4302,00
01502|201103|0,00
01500|201104|13451,00
01501|201104|13451,00
01502|201104|0,00
01500|201105|10061,00
01501|201105|10061,00
01502|201105|0,00
01500|201106|19504,00
01501|201106|19504,00
01502|201106|0,00
01500|201107|13659,00
01501|201107|13659,00
01502|201107|0,00
01500|201108|7747,00
01501|201108|7747,00
01502|201108|0,00
01500|201109|13501,00
01501|201109|13501,00
01502|201109|0,00
01500|201110|11944,00
01501|201110|11944,00
01502|201110|0,00
01500|201111|15850,00
01501|201111|15850,00
01502|201111|0,00
01500|201112|12347,00
01501|201112|12347,00
01502|201112|0,00
01500|201201|6188,00
01501|201201|6188,00
01502|201201|0,00
01500|201202|6175,00
01501|201202|6175,00
01502|201202|0,00
01500|201203|16893,32
01501|201203|16893,32
01502|201203|0,00
02000|147320,32|143045,70|39421,32|147320,32|143045,70|||143045,70|143045,70|0,00|0,00
03000|00136510000190|TO|9685|10165,00|1,00|1800000,00|0||
03100|10|10165,00
03110|||10165,00|0|0|0|0|0|0|0|0|6,000|609,90|0,000|0,00|0,000|0,00|||4,000|406,60|||0,000|0,00|2,000|203,30|0,000|0,00|0,00|5
04000|1001|0,00||||||
04000|1002|0,00||||||
04000|1004|0,00||||||
04000|1005|0,00||||||
04000|1006|406,60||||||
04000|1008|0,00||||||
04000|1010|203,30||||||9685
99999|59
00000|00173354201201003|01071213802524448|00400178623324054873|20120517110456|Versao: 1.1.6.0|00173354000138|ALVES E ANDRADE LTDA ME|9733|S|19940829|201201|46910,42|0,000|1,00|R|0||46910,42|0,00
01000|01071213802525690|3225,67|645,13|55,16|3925,96|20120312|20120531|3925,96
01500|201101|13983,91
01501|201101|13983,91
01502|201101|0,00
01500|201102|17130,54
01501|201102|17130,54
01502|201102|0,00
01500|201103|39630,21
01501|201103|39630,21
01502|201103|0,00
01500|201104|25233,03
01501|201104|25233,03
01502|201104|0,00
01500|201105|30108,84
01501|201105|30108,84
01502|201105|0,00
01500|201106|13389,89
01501|201106|13389,89
01502|201106|0,00
01500|201107|37013,64
01501|201107|37013,64
01502|201107|0,00
01500|201108|121250,84
01501|201108|121250,84
01502|201108|0,00
01500|201109|92222,66
01501|201109|92222,66
01502|201109|0,00
01500|201110|124844,76
01501|201110|124844,76
01502|201110|0,00
01500|201111|77064,31
01501|201111|77064,31
01502|201111|0,00
01500|201112|52135,13
01501|201112|52135,13
01502|201112|0,00
02000|644007,76|644007,76|46910,42|644007,76|644007,76|||644007,76|644007,76|0,00|0,00
03000|00173354000138|TO|9733|46910,42|1,00|1800000,00|0||
03100|01|34747,20
03110|||34747,20|0|0|0|0|0|0|0|0|7,540|2619,94|1,040|361,37|0,350|121,61|2,560|889,52|2,990|1038,97|||0,350|121,61|||0,250|86,86|0,03|5
03100|02|12163,22
03110|||12163,22|0|0|5|0|0|0|0|0|4,980|605,73|1,040|126,49|0,350|42,57|0,000|0,00|2,990|363,70|||0,350|42,57|||0,250|30,40|0,02|5
04000|1001|164,18|1012|32,83|1023|2,80||
04000|1002|164,18|1013|32,83|1025|2,80||
04000|1004|487,86|1014|97,57|1026|8,34||
04000|1005|117,26|1015|23,45|1027|2,00||
04000|1006|1402,67|1017|280,55|1028|24,01||
04000|1008|0,00|1019|0,00|1030|0,00||
04000|1007|889,52|1018|177,90|1029|15,21|TO|
99999|52
